PoS tag,match word,display word,word length,entity name
NNP,법률신문,법률신문,4,
NNP,라지온,라지온,3,
NNP,레몬트리,레몬트리,4,
NNP,라이프매일,라이프매일,5,
NNP,라이브뉴스,라이브뉴스,5,
NNP,축산사이버컨설팅,축산사이버컨설팅,8,
NNP,노동뉴스제작단,노동뉴스제작단,7,
NNP,대전사랑,대전사랑,4,
NNP,Luxury,Luxury,6,
NNP,M25,M25,3,
NNP,조인스매거진,조인스매거진,6,
NNP,이코노미스트,이코노미스트,6,
NNP,마닐라서울,마닐라서울,5,
NNP,서비스매너신문,서비스매너신문,7,
NNP,씨앤앰마포케이블,씨앤앰마포케이블,8,
NNP,마포일보,마포일보,4,
NNP,마포신문,마포신문,4,
NNP,마포타임즈,마포타임즈,5,
NNP,창원MBC,창원MBC,5,
NNP,맥스무비,맥스무비,4,
NNP,청주MBC,청주MBC,5,
NNP,MBC드라마넷,MBC드라마넷,7,
NNP,MBCevery,MBCevery,8,
NNP,MBCMedia,MBCMedia,8,
NNP,MBN,MBN,3,
NNP,mbs,mbs,3,
NNP,MCMeurope,MCMeurope,9,
NNP,메디컬한국,메디컬한국,5,
NNP,미디어코리아,미디어코리아,6,
NNP,메디컬투데이,메디컬투데이,6,
NNP,메디칼리뷰,메디칼리뷰,5,
NNP,CGLand,CGLand,6,
NNP,한소리방송,한소리방송,5,
NNP,파란,파란,2,
NNP,미디어골프,미디어골프,5,
NNP,미디어제주,미디어제주,5,
NNP,미디어몹,미디어몹,4,
NNP,미디어오늘,미디어오늘,5,
NNP,미디어스,미디어스,4,
NNP,메디칼업저버,메디칼업저버,6,
NNP,메디칼트리뷴,메디칼트리뷴,6,
NNP,메디포뉴스,메디포뉴스,5,
NNP,메디게이트,메디게이트,5,
NNP,메디파나뉴스,메디파나뉴스,6,
NNP,메디팜라이브,메디팜라이브,6,
NNP,메디팜뉴스,메디팜뉴스,5,
NNP,MedLive,MedLive,7,
NNP,의계신문,의계신문,4,
NNP,메쎄뉴스,메쎄뉴스,4,
NNP,매스타임즈,매스타임즈,5,
NNP,메트로,메트로,3,
NNP,엠파이트,엠파이트,4,
NNP,문경인터넷뉴스,문경인터넷뉴스,7,
NNP,바르고맑은세상,바르고맑은세상,7,
NNP,문화저널,문화저널,4,
NNP,정보통신부_뉴스,정보통신부_뉴스,8,
NNP,21세기군사연구소,21세기군사연구소,9,
NNP,MINDAN,MINDAN,6,
NNP,민족21,민족21,4,
NNP,인천미래신문,인천미래신문,6,
NNP,밀양신문,밀양신문,4,
NNP,전북매일신문,전북매일신문,6,
NNP,정경뉴스,정경뉴스,4,
NNP,민족의학신문,민족의학신문,6,
NNP,매일경제,매일경제,4,
NNP,MK헬스,MK헬스,4,
NNP,한국마케팅신문,한국마케팅신문,7,
NNP,월간엠재즈,월간엠재즈,5,
NNP,보건복지가족부_부처뉴스,보건복지가족부_부처뉴스,12,
NNP,목포극동방송,목포극동방송,6,
NNP,KBS목포,KBS목포,5,
NNP,목포MBC,목포MBC,5,
NNP,노동부뉴스,노동부뉴스,5,
NNP,법제처뉴스,법제처뉴스,5,
NNP,모모뉴스,모모뉴스,4,
NNP,모니터포유,모니터포유,5,
NNP,월간식당,월간식당,4,
NNP,월간조선,월간조선,4,
NNP,월간사진,월간사진,4,
NNP,무등일보,무등일보,4,
NNP,모닝뉴스,모닝뉴스,4,
NNP,MotorTrend,MotorTrend,10,
NNP,마운틴월드,마운틴월드,5,
NNP,무비위크,무비위크,4,
NNP,머니투데이,머니투데이,5,
NNP,머니투데이방송,머니투데이방송,7,
NNP,문화통,문화통,3,
NNP,무안신문,무안신문,4,
NNP,문화일보,문화일보,4,
NNP,버섯정보신문,버섯정보신문,6,
NNP,음악교육신문,음악교육신문,6,
NNP,뮤즈월드신문,뮤즈월드신문,6,
NNP,마이데일리,마이데일리,5,
NNP,고양신문,고양신문,4,
NNP,부천일보,부천일보,4,
NNP,MYTV21,MYTV21,6,
NNP,마이웨딩,마이웨딩,4,
NNP,내일신문,내일신문,4,
NNP,대학내일신문,대학내일신문,6,
NNP,내외신문,내외신문,4,
NNP,내외일보,내외일보,4,
NNP,가톨릭뉴스,가톨릭뉴스,5,
NNP,나주투데이,나주투데이,5,
NNP,남부타임즈,남부타임즈,5,
NNP,남도매일,남도매일,4,
NNP,남도일보,남도일보,4,
NNP,디지털남동신문,디지털남동신문,7,
NNP,남도투데이,남도투데이,5,
NNP,인터넷남해신문,인터넷남해신문,7,
NNP,시사브리핑,시사브리핑,5,
NNP,나눔뉴스,나눔뉴스,4,
NNP,Nature,Nature,6,
NNP,국회방송,국회방송,4,
NNP,Navi4U,Navi4U,6,
NNP,남도방송,남도방송,4,
NNP,한국노동방송,한국노동방송,6,
NNP,내외매일뉴스,내외매일뉴스,6,
NNP,남도뉴스,남도뉴스,4,
NNP,네오톡닷컴,네오톡닷컴,5,
NNP,부동산뱅크,부동산뱅크,5,
NNP,뉴질랜드코리아리뷰온라인,뉴질랜드코리아리뷰온라인,12,
NNP,뉴데일리,뉴데일리,4,
NNP,신동아음악신문사,신동아음악신문사,8,
NNP,홍성닷컴,홍성닷컴,4,
NNP,애니한닷컴,애니한닷컴,5,
NNP,BBC,BBC,3,
NNP,붓다뉴스,붓다뉴스,4,
NNP,중대신문,중대신문,4,
NNP,CGNTV,CGNTV,5,
NNP,충대신문,충대신문,4,
NNP,동아사이언스,동아사이언스,6,
NNP,뉴스토마토,뉴스토마토,5,
NNP,한국일보,한국일보,4,
NNP,정보화마을,정보화마을,5,
NNP,서경방송,서경방송,4,
NNP,미디어다음뉴스,미디어다음뉴스,7,
NNP,Paxnet,Paxnet,6,
NNP,파주싱싱뉴스,파주싱싱뉴스,6,
NNP,기독교복지신문,기독교복지신문,7,
NNP,사랑방뉴스,사랑방뉴스,5,
NNP,행복서초뉴스,행복서초뉴스,6,
NNP,news24,news24,6,
NNP,뉴스사천,뉴스사천,4,
NNP,오라뉴스,오라뉴스,4,
NNP,뉴스앤뉴스,뉴스앤뉴스,5,
NNP,참세상,참세상,3,
NNP,뉴스컬쳐,뉴스컬쳐,4,
NNP,뉴스데일리,뉴스데일리,5,
NNP,뉴스엔,뉴스엔,3,
NNP,뉴스경남,뉴스경남,4,
NNP,구미공단신문,구미공단신문,6,
NNP,뉴스한국,뉴스한국,4,
NNP,뉴시안,뉴시안,3,
NNP,뉴시스,뉴시스,3,
NNP,뉴시스헬스,뉴시스헬스,5,
NNP,뉴시스와이어,뉴시스와이어,6,
NNP,뉴스제주,뉴스제주,4,
NNP,뉴스코리아,뉴스코리아,5,
NNP,뉴스킹,뉴스킹,3,
NNP,마이뉴스코리아,마이뉴스코리아,7,
NNP,NewsKorea,NewsKorea,9,
NNP,뉴스매거진,뉴스매거진,5,
NNP,뉴스메이커,뉴스메이커,5,
NNP,뉴스미션,뉴스미션,4,
NNP,의약뉴스,의약뉴스,4,
NNP,나주뉴스,나주뉴스,4,
NNP,뉴스원,뉴스원,3,
NNP,뉴스핌,뉴스핌,3,
NNP,검찰일보,검찰일보,4,
NNP,뉴스포스트,뉴스포스트,5,
NNP,뉴스파워,뉴스파워,4,
NNP,프라임경제,프라임경제,5,
NNP,뉴스서천,뉴스서천,4,
NNP,선데이뉴스,선데이뉴스,5,
NNP,뉴스테이지,뉴스테이지,5,
NNP,뉴스투데이21,뉴스투데이21,7,
NNP,뉴스통영,뉴스통영,4,
NNP,뉴스울산,뉴스울산,4,
NNP,뉴스웨이,뉴스웨이,4,
NNP,뉴스Win,뉴스Win,5,
NNP,뉴스와이어,뉴스와이어,5,
NNP,시사경북,시사경북,4,
NNP,한국재난안전신문,한국재난안전신문,8,
NNP,뉴욕일보,뉴욕일보,4,
NNP,넥스트이코노미,넥스트이코노미,7,
NNP,내셔널지오그래픽채널,내셔널지오그래픽채널,10,
NNP,남양주구리뉴스,남양주구리뉴스,7,
NNP,CJ헬로비전_중앙방송,CJ헬로비전_중앙방송,11,
NNP,중앙일보_시민사회연구소,중앙일보_시민사회연구소,12,
NNP,남해안신문,남해안신문,5,
NNP,남해타임즈,남해타임즈,5,
NNP,남인천방송,남인천방송,5,
NNP,위클리홍콩,위클리홍콩,5,
NNP,NK조선,NK조선,4,
NNP,내셔널리그,내셔널리그,5,
NNP,놀뫼신문,놀뫼신문,4,
NNP,노컷뉴스,노컷뉴스,4,
NNP,노동일보,노동일보,4,
NNP,시니어스타임즈,시니어스타임즈,7,
NNP,녹원뉴스닷컴,녹원뉴스닷컴,6,
NNP,디지털농경21,디지털농경21,7,
NNP,농업인신문,농업인신문,5,
NNP,notebookforums,notebookforums,14,
NNP,노트기어,노트기어,4,
NNP,노트유저,노트유저,4,
NNP,나우뉴스tv,나우뉴스tv,6,
NNP,씨앤앰노원케이블,씨앤앰노원케이블,8,
NNP,노원신문,노원신문,4,
NNP,내포시대,내포시대,4,
NNP,남원순창인터넷뉴스,남원순창인터넷뉴스,9,
NNP,NSP통신,NSP통신,5,
NNP,네트워크신문,네트워크신문,6,
NNP,서울신문NTN,서울신문NTN,7,
NNP,동아누리,동아누리,4,
NNP,Nxfile,Nxfile,6,
NNP,중앙일보_뉴욕,중앙일보_뉴욕,7,
NNP,남양주방송,남양주방송,5,
NNP,남양주뉴스,남양주뉴스,5,
NNP,남양주투데이,남양주투데이,6,
NNP,뉴질랜드코리아포스트,뉴질랜드코리아포스트,10,
NNP,타우랑가신문,타우랑가신문,6,
NNP,obsnews,obsnews,7,
NNP,공무원뉴스,공무원뉴스,5,
NNP,인터넷전남뉴스,인터넷전남뉴스,7,
NNP,오마이뉴스,오마이뉴스,5,
NNP,오양평뉴스,오양평뉴스,5,
NNP,월간주유소,월간주유소,5,
NNP,충북넷,충북넷,3,
NNP,옥천신문,옥천신문,4,
NNP,세계한인신문,세계한인신문,6,
NNP,톡톡신문,톡톡신문,4,
NNP,온아신문,온아신문,4,
NNP,온바오,온바오,3,
NNP,OnBookTV,OnBookTV,8,
NNP,온타임즈,온타임즈,4,
NNP,YBS영동방송,YBS영동방송,7,
NNP,오산시민신문,오산시민신문,6,
NNP,OSEN,OSEN,4,
NNP,아웃소싱타임스,아웃소싱타임스,7,
NNP,오운뉴스,오운뉴스,4,
NNP,ibnnews,ibnnews,7,
NNP,경기북부cnbnews,경기북부cnbnews,11,
NNP,파주타임스,파주타임스,5,
NNP,팔공신문,팔공신문,4,
NNP,전업농신문,전업농신문,5,
NNP,파리지성,파리지성,4,
NNP,Paymentsnews,Paymentsnews,12,
NNP,평화방송,평화방송,4,
NNP,부산평화방송,부산평화방송,6,
NNP,국민방송,국민방송,4,
NNP,PCBee,PCBee,5,
NNP,포천인터넷뉴스,포천인터넷뉴스,7,
NNP,한국기독공보,한국기독공보,6,
NNP,피씨스피커,피씨스피커,5,
NNP,PD저널,PD저널,4,
NNP,펜소리신문,펜소리신문,5,
NNP,중앙일보_인물정보,중앙일보_인물정보,9,
NNP,포항노컷,포항노컷,4,
NNP,약국신문,약국신문,4,
NNP,약사신문,약사신문,4,
NNP,메디팜스투데이,메디팜스투데이,7,
NNP,포항CBS,포항CBS,5,
NNP,포항MBC,포항MBC,5,
NNP,phnews,phnews,6,
NNP,사진예술,사진예술,4,
NNP,포토마케팅,포토마케팅,5,
NNP,시사대한하보,시사대한하보,6,
NNP,양돈타임즈,양돈타임즈,5,
NNP,포항i방송,포항i방송,5,
NNP,파주인터넷뉴스,파주인터넷뉴스,7,
NNP,파주저널,파주저널,4,
NNP,BreakNews_부산/울산/경남,BreakNews_부산/울산/경남,18,
NNP,Plasticsnews,Plasticsnews,12,
NNP,플러스코리아,플러스코리아,6,
NNP,평화뉴스,평화뉴스,4,
NNP,포항극동방송,포항극동방송,6,
NNP,KBS포항,KBS포항,5,
NNP,포항뉴스,포항뉴스,4,
NNP,경찰일보,경찰일보,4,
NNP,법률경찰뉴스,법률경찰뉴스,6,
NNP,폴리스타임즈,폴리스타임즈,6,
NNP,폴리뉴스,폴리뉴스,4,
NNP,EBN화학정보,EBN화학정보,7,
NNP,프레스25,프레스25,5,
NNP,프레시안,프레시안,4,
NNP,프레스파주,프레스파주,5,
NNP,프라임뉴스,프라임뉴스,5,
NNP,민주화를위한전국교수협의회,민주화를위한전국교수협의회,13,
NNP,푸른신문,푸른신문,4,
NNP,부산MBC,부산MBC,5,
NNP,평택자치신문,평택자치신문,6,
NNP,평택시민신문,평택시민신문,6,
NNP,부천뉴매거진,부천뉴매거진,6,
NNP,부산외국어대학교인터넷방송국,부산외국어대학교인터넷방송국,14,
NNP,큐머드,큐머드,3,
NNP,부동산114,부동산114,6,
NNP,라디오21,라디오21,5,
NNP,관악FM,관악FM,4,
NNP,라디오한국,라디오한국,5,
NNP,주거환경신문,주거환경신문,6,
NNP,독서신문,독서신문,4,
NNP,리얼콘,리얼콘,3,
NNP,레디앙,레디앙,3,
NNP,리폼드뉴스,리폼드뉴스,5,
NNP,부동산신문,부동산신문,5,
NNP,리뷰스타,리뷰스타,4,
NNP,자유아시아방송,자유아시아방송,7,
NNP,RFIDjurnal,RFIDjurnal,10,
NNP,열린창업신문,열린창업신문,6,
NNP,루리웹,루리웹,3,
NNP,러닝라이프,러닝라이프,5,
NNP,농촌여성신문,농촌여성신문,6,
NNP,S한경,S한경,3,
NNP,와룡신문,와룡신문,4,
NNP,새거제신문,새거제신문,5,
NNP,safekoreanews,safekoreanews,13,
NNP,안전포커스,안전포커스,5,
NNP,안전신문,안전신문,4,
NNP,샐러드TV,샐러드TV,5,
NNP,월간산,월간산,3,
NNP,신안신문,신안신문,4,
NNP,상주인터넷방송,상주인터넷방송,7,
NNP,상주인터넷신문,상주인터넷신문,7,
NNP,산업경제신문,산업경제신문,6,
NNP,산림환경뉴스,산림환경뉴스,6,
NNP,사람일보,사람일보,4,
NNP,신라케이블방송,신라케이블방송,7,
NNP,창업경영신문,창업경영신문,6,
NNP,분당판교뉴스,분당판교뉴스,6,
NNP,sbscnbc,sbscnbc,7,
NNP,sbs콘텐츠허브,sbs콘텐츠허브,8,
NNP,SBS미디어넷,SBS미디어넷,7,
NNP,순천인터넷뉴스,순천인터넷뉴스,7,
NNP,순천향대신문,순천향대신문,6,
NNP,사이언스엠디,사이언스엠디,6,
NNP,사이언스타임즈,사이언스타임즈,7,
NNP,삼척MBC,삼척MBC,5,
NNP,전남뉴스,전남뉴스,4,
NNP,전남동부신문,전남동부신문,6,
NNP,사천뉴스,사천뉴스,4,
NNP,순창신문,순창신문,4,
NNP,전남뉴스피플,전남뉴스피플,6,
NNP,시대정신,시대정신,4,
NNP,성동일보,성동일보,4,
NNP,성동신문,성동신문,4,
NNP,수성동구케이블,수성동구케이블,7,
NNP,세계일보,세계일보,4,
NNP,서울교육신문,서울교육신문,6,
NNP,서천신문,서천신문,4,
NNP,서초구민신문,서초구민신문,6,
NNP,서초신문,서초신문,4,
NNP,서귀포신문,서귀포신문,5,
NNP,e-서해뉴스,e-서해뉴스,6,
NNP,성동저널,성동저널,4,
NNP,성주신문,성주신문,4,
NNP,서산뉴스,서산뉴스,4,
NNP,서울매일,서울매일,4,
NNP,서울연예스포츠,서울연예스포츠,7,
NNP,서울파이낸스,서울파이낸스,6,
NNP,서울일보,서울일보,4,
NNP,서울시민일보,서울시민일보,6,
NNP,서울포스트,서울포스트,5,
NNP,서울여성신문,서울여성신문,6,
NNP,C3TV설교방송,C3TV설교방송,8,
NNP,서먼TV,서먼TV,4,
NNP,부동산써브,부동산써브,5,
NNP,기독일보,기독일보,4,
NNP,중앙USA_샌프란시스코,중앙USA_샌프란시스코,12,
NNP,삼군신문,삼군신문,4,
NNP,미주세계일보,미주세계일보,6,
NNP,서해안뉴스,서해안뉴스,5,
NNP,상해뉴스,상해뉴스,4,
NNP,신아일보,신아일보,4,
NNP,신동아,신동아,3,
NNP,인터넷뉴스신문고,인터넷뉴스신문고,8,
NNP,주간시흥,주간시흥,4,
NNP,시흥신문,시흥신문,4,
NNP,시흥시민뉴스,시흥시민뉴스,6,
NNP,시대일보,시대일보,4,
NNP,시흥저널,시흥저널,4,
NNP,시정일보,시정일보,4,
NNP,Siliconvalley,Siliconvalley,13,
NNP,실버TV,실버TV,4,
NNP,경기북부시민신문,경기북부시민신문,8,
NNP,시민일보,시민일보,4,
NNP,시민의소리,시민의소리,5,
NNP,시사포커스,시사포커스,5,
NNP,시사한겨레,시사한겨레,5,
NNP,시사한국,시사한국,4,
NNP,시사IN,시사IN,4,
NNP,참언론실천시사기자단,참언론실천시사기자단,10,
NNP,시사제주,시사제주,4,
NNP,시사코리아,시사코리아,5,
NNP,시사매거진,시사매거진,5,
NNP,시사매일,시사매일,4,
NNP,시사뉴스,시사뉴스,4,
NNP,시사경제신문,시사경제신문,6,
NNP,시사저널,시사저널,4,
NNP,시사서울,시사서울,4,
NNP,i시사미디어,i시사미디어,6,
NNP,시사신문,시사신문,4,
NNP,새전북신문,새전북신문,5,
NNP,세종뉴스,세종뉴스,4,
NNP,상주포커스,상주포커스,5,
NNP,성주자치신문,성주자치신문,6,
NNP,서울경기일보,서울경기일보,6,
NNP,성대신문,성대신문,4,
NNP,선경일보,선경일보,4,
NNP,중소기업신문,중소기업신문,6,
NNP,중소벤처신문,중소벤처신문,6,
NNP,광명우리뉴스,광명우리뉴스,6,
NNP,성남일보,성남일보,4,
NNP,서남방송신문,서남방송신문,6,
NNP,성남뉴스넷,성남뉴스넷,5,
NNP,성남타임즈,성남타임즈,5,
NNP,성남투데이,성남투데이,5,
NNP,소비라이프,소비라이프,5,
NNP,경찰신보,경찰신보,4,
NNP,솔론,솔론,2,
NNP,송파신문,송파신문,4,
NNP,송파타임즈,송파타임즈,5,
NNP,송산인터넷소식,송산인터넷소식,7,
NNP,설악타임즈,설악타임즈,5,
NNP,소통뉴스,소통뉴스,4,
NNP,이데일리SPN,이데일리SPN,7,
NNP,스포탈코리아,스포탈코리아,6,
NNP,SportingNews,SportingNews,12,
NNP,스포츠조선,스포츠조선,5,
NNP,스포츠동아,스포츠동아,5,
NNP,스포츠한국,스포츠한국,5,
NNP,스포츠칸,스포츠칸,4,
NNP,스포츠24,스포츠24,5,
NNP,스포츠서울닷컴,스포츠서울닷컴,7,
NNP,코리아타운데일리,코리아타운데일리,8,
NNP,스포츠월드,스포츠월드,5,
NNP,sp투데이,sp투데이,5,
NNP,서라벌신문,서라벌신문,5,
NNP,시사헤드라인,시사헤드라인,6,
NNP,스포츠성남,스포츠성남,5,
NNP,SSTV,SSTV,4,
NNP,스타뉴스,스타뉴스,4,
NNP,EBN스틸뉴스,EBN스틸뉴스,7,
NNP,HCN서초방송,HCN서초방송,7,
NNP,스포츠투데이,스포츠투데이,6,
NNP,stv,stv,3,
NNP,수도일보,수도일보,4,
NNP,수도권일보,수도권일보,5,
NNP,서북일보,서북일보,4,
NNP,용인아이,용인아이,4,
NNP,구병아름마을,구병아름마을,6,
NNP,서울투데이,서울투데이,5,
NNP,KBS순천,KBS순천,5,
NNP,순천시민의신문,순천시민의신문,7,
NNP,선데이저널,선데이저널,5,
NNP,선데이타임즈,선데이타임즈,6,
NNP,한국수산신문사,한국수산신문사,7,
NNP,수원일보,수원일보,4,
NNP,신영남뉴스,신영남뉴스,5,
NNP,태안신문,태안신문,4,
NNP,태안인터넷뉴스,태안인터넷뉴스,7,
NNP,TaipeiTimes,TaipeiTimes,11,
NNP,세정신문,세정신문,4,
NNP,TBC대구방송,TBC대구방송,7,
NNP,TBN한국교통방송,TBN한국교통방송,9,
NNP,Tbroad,Tbroad,6,
NNP,TBS교통방송,TBS교통방송,7,
NNP,TCN케이블방송,TCN케이블방송,8,
NNP,교통일보,교통일보,4,
NNP,테크노아,테크노아,4,
NNP,TEN,TEN,3,
NNP,테니스코리아,테니스코리아,6,
NNP,비즈타임스,비즈타임스,5,
NNP,더부천,더부천,3,
NNP,데일리코스메틱,데일리코스메틱,7,
NNP,데일리머니,데일리머니,5,
NNP,thedailynews,thedailynews,12,
NNP,에듀타임즈,에듀타임즈,5,
NNP,코넷,코넷,2,
NNP,더타임즈,더타임즈,4,
NNP,베리타스,베리타스,4,
NNP,식품음료신문,식품음료신문,6,
NNP,씽크풀,씽크풀,3,
NNP,타임뉴스,타임뉴스,4,
NNP,타임스페이스,타임스페이스,6,
NNP,TJB대전방송,TJB대전방송,7,
NNP,대전MBC,대전MBC,5,
NNP,투데이제천,투데이제천,5,
NNP,TJplaza,TJplaza,7,
NNP,코리아채널,코리아채널,5,
NNP,국제태권도신문,국제태권도신문,7,
NNP,대경타임즈,대경타임즈,5,
NNP,천안투데이,천안투데이,5,
NNP,투데이코리아,투데이코리아,6,
NNP,투데이파주,투데이파주,5,
NNP,오늘신문,오늘신문,4,
NNP,통일뉴스,통일뉴스,4,
NNP,타운뉴스,타운뉴스,4,
NNP,토요저널,토요저널,4,
NNP,여행신문,여행신문,4,
NNP,TU,TU,2,
NNP,이데일리TV,이데일리TV,6,
NNP,티브이공삼일,티브이공삼일,6,
NNP,TV4U,TV4U,4,
NNP,티브이데일리,티브이데일리,6,
NNP,TVK,TVK,3,
NNP,서울신문_이슈토론,서울신문_이슈토론,9,
NNP,twobiz,twobiz,6,
NNP,통영인터넷뉴스,통영인터넷뉴스,7,
NNP,TYN통영뉴스,TYN통영뉴스,7,
NNP,U1media,U1media,7,
NNP,UBC울산방송,UBC울산방송,7,
NNP,연합건설신문,연합건설신문,6,
NNP,울릉도독도인터넷뉴스,울릉도독도인터넷뉴스,10,
NNP,의령신문,의령신문,4,
NNP,의정부신문방송,의정부신문방송,7,
NNP,울산제일일보,울산제일일보,6,
NNP,울산종합일보,울산종합일보,6,
NNP,유코피아,유코피아,4,
NNP,울진신문,울진신문,4,
NNP,울산극동방송,울산극동방송,6,
NNP,KBS울산,KBS울산,5,
NNP,울산FOCUS,울산FOCUS,7,
NNP,울산조은뉴스,울산조은뉴스,6,
NNP,울산MBC,울산MBC,5,
NNP,울산포스트,울산포스트,5,
NNP,울산신문,울산신문,4,
NNP,울산소식,울산소식,4,
NNP,유니온프레스,유니온프레스,6,
NNP,전국대학신문기자연합,전국대학신문기자연합,10,
NNP,미주통일신문,미주통일신문,6,
NNP,한국대학신문,한국대학신문,6,
NNP,업코리아,업코리아,4,
NNP,우리신문,우리신문,4,
NNP,울산노컷,울산노컷,4,
NNP,군위의성인터넷뉴스,군위의성인터넷뉴스,9,
NNP,음성자치신문,음성자치신문,6,
NNP,음성신문,음성신문,4,
NNP,코리안타임즈,코리안타임즈,6,
NNP,울산여성신문,울산여성신문,6,
NNP,의왕뉴스,의왕뉴스,4,
NNP,벤쿠버조선,벤쿠버조선,5,
NNP,VideoPlue,VideoPlue,9,
NNP,VietNamTimes,VietNamTimes,12,
NNP,비바이탈리아통신,비바이탈리아통신,8,
NNP,민중의소리_월간말,민중의소리_월간말,9,
NNP,데이터뉴스,데이터뉴스,5,
NNP,남양주타임즈,남양주타임즈,6,
NNP,완도신문,완도신문,4,
NNP,완도청해진,완도청해진,5,
NNP,완주신문,완주신문,4,
NNP,WBS원음방송,WBS원음방송,7,
NNP,위캔뉴스,위캔뉴스,4,
NNP,수요저널,수요저널,4,
NNP,웨딩뉴스,웨딩뉴스,4,
NNP,주간조선,주간조선,4,
NNP,CNB저널,CNB저널,5,
NNP,주간동아,주간동아,4,
NNP,주간한국,주간한국,4,
NNP,위클리서울,위클리서울,5,
NNP,한국축구신문,한국축구신문,6,
NNP,주간무역,주간무역,4,
NNP,장애인뉴스,장애인뉴스,5,
NNP,후생신보,후생신보,4,
NNP,위키트리,위키트리,4,
NNP,원주인터넷뉴스,원주인터넷뉴스,7,
NNP,원주MBC,원주MBC,5,
NNP,원주넷,원주넷,3,
NNP,WNewsKorea,WNewsKorea,10,
NNP,여성조선,여성조선,4,
NNP,여성동아,여성동아,4,
NNP,여성중앙,여성중앙,4,
NNP,한국여성신문,한국여성신문,6,
NNP,여성종합뉴스,여성종합뉴스,6,
NNP,여성농업인신문,여성농업인신문,7,
NNP,여성신문,여성신문,4,
NNP,KBS원주,KBS원주,5,
NNP,원주투데이,원주투데이,5,
NNP,우리힘,우리힘,3,
NNP,우리일보,우리일보,4,
NNP,경기여성정보웹진우리,경기여성정보웹진우리,10,
NNP,월드뉴스,월드뉴스,4,
NNP,worldyannews,worldyannews,12,
NNP,와우넷,와우넷,3,
NNP,한국경제TV,한국경제TV,6,
NNP,우리동네뉴스,우리동네뉴스,6,
NNP,도하개발아젠다,도하개발아젠다,7,
NNP,서프라이즈,서프라이즈,5,
NNP,월요시사,월요시사,4,
NNP,약사공론,약사공론,4,
NNP,약업신문,약업신문,4,
NNP,연변통신,연변통신,4,
NNP,영암뉴스,영암뉴스,4,
NNP,양주/동두천닷컴,양주/동두천닷컴,8,
NNP,양산신문,양산신문,4,
NNP,영암신문,영암신문,4,
NNP,ybc연합방송,ybc연합방송,7,
NNP,YBN영서방송,YBN영서방송,7,
NNP,영덕봉화뉴스,영덕봉화뉴스,6,
NNP,영천뉴스24,영천뉴스24,6,
NNP,영천인터넷뉴스,영천인터넷뉴스,7,
NNP,예천신문,예천신문,4,
NNP,양천신문,양천신문,4,
NNP,영동노컷,영동노컷,4,
NNP,목요신문,목요신문,4,
NNP,영등포신문,영등포신문,5,
NNP,세종신문여주포커스,세종신문여주포커스,9,
NNP,여주타임즈,여주타임즈,5,
NNP,영동극동방송,영동극동방송,6,
NNP,영주신문,영주신문,4,
NNP,영남일보,영남일보,4,
NNP,나주영산강인터넷방송국,나주영산강인터넷방송국,11,
NNP,연수신문,연수신문,4,
NNP,예스무한,예스무한,4,
NNP,영광21,영광21,4,
NNP,영광신문,영광신문,4,
NNP,영광함평장성인터넷뉴스,영광함평장성인터넷뉴스,11,
NNP,화순예향신문,화순예향신문,6,
NNP,용인인터넷신문,용인인터넷신문,7,
NNP,영주시민신문,영주시민신문,6,
NNP,양주인터넷뉴스,양주인터넷뉴스,7,
NNP,여주시민신문,여주시민신문,6,
NNP,ymania,ymania,6,
NNP,영남방송,영남방송,4,
NNP,경기일보_여주지사,경기일보_여주지사,9,
NNP,연천닷컴,연천닷컴,4,
NNP,연천저널,연천저널,4,
NNP,영동신문,영동신문,4,
NNP,용인티비,용인티비,4,
NNP,용인시민신문,용인시민신문,6,
NNP,용인신문,용인신문,4,
NNP,용인뉴스,용인뉴스,4,
NNP,지역연합신문,지역연합신문,6,
NNP,연합일보,연합일보,4,
NNP,연합뉴스,연합뉴스,4,
NNP,유메이커,유메이커,4,
NNP,백운신문,백운신문,4,
NNP,양평매일뉴스,양평매일뉴스,6,
NNP,양평뉴스,양평뉴스,4,
NNP,양평타임즈,양평타임즈,5,
NNP,양산인터넷뉴스,양산인터넷뉴스,7,
NNP,여수MBC,여수MBC,5,
NNP,영천시민신문,영천시민신문,6,
NNP,양산시민신문,양산시민신문,6,
NNP,YSTAR,YSTAR,5,
NNP,소비자연합타임즈,소비자연합타임즈,8,
NNP,YTN,YTN,3,
NNP,YTNDMB,YTNDMB,6,
NNP,YTNradio,YTNradio,8,
NNP,영양인터넷뉴스,영양인터넷뉴스,7,
NNP,영양신문,영양신문,4,
NNP,제로인투자자문,제로인투자자문,7,
NNP,양평신문,양평신문,4,
NNP,줌인스포츠,줌인스포츠,5,
NNP,관악저널,관악저널,4,
NNP,파인뉴스,파인뉴스,4,
NNP,http://lady.dzcom,http://lady.dzcom,17,
NNP,http://cb-h.com,http://cb-h.com,15,
NNP,http://njdaily.cn,http://njdaily.cn,17,
NNP,http://xmcom,http://xmcom,12,
NNP,http://elec.dzcom,http://elec.dzcom,17,
NNP,뉴스zum,뉴스zum,5,
NNP,엑스포츠뉴스,엑스포츠뉴스,6,
NNP,News1,News1,5,
NNP,삼성내일,삼성내일,4,
NNP,MK뉴스,MK뉴스,4,
NNP,용인아이,용인아이,4,
NNP,OSEN,OSEN,4,
